title,price_str,price,price_currency,price_raw,grader,grade,keywords,card_number,sponsored,link,image_url,sold_date,sold_date_iso,similarity,matched,missing
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$430.00,430.0,USD,430.0,PSA,10,[],,False,https://www.ebay.com/itm/389430718099,https://i.ebayimg.com/images/g/ImIAAeSwLt5pUq5M/s-l500.webp,"Jan 5, 2026",2026-01-05,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard Holo #4 Classic Base Set PSA 10 Gem Mint
Opens in a new window or tab",$449.99,449.99,USD,449.99,PSA,10,[],,False,https://www.ebay.com/itm/257271825377,https://i.ebayimg.com/images/g/-tYAAeSwX59pSV7U/s-l500.webp,"Jan 4, 2026",2026-01-04,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1996 Pokemon Base Set Japanese Charizard Holo #6 PSA 10
Opens in a new window or tab","$10,300.00",10300.0,USD,10300.0,PSA,10,[],,False,https://www.ebay.com/itm/358075411732,https://i.ebayimg.com/images/g/saYAAeSwQxtpV0vy/s-l500.webp,"Jan 4, 2026",2026-01-04,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$365.00,365.0,USD,365.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/136884932159,https://i.ebayimg.com/images/g/PhUAAeSwm71pTWoc/s-l500.webp,"Jan 4, 2026",2026-01-04,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$404.03,404.03,USD,404.03,PSA,10,[],4/102,False,https://www.ebay.com/itm/287052742225,https://i.ebayimg.com/images/g/aNsAAeSwwJxpWolv/s-l500.webp,"Jan 4, 2026",2026-01-04,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$385.00,385.0,USD,385.0,PSA,10,[],,False,https://www.ebay.com/itm/389411881482,https://i.ebayimg.com/images/g/rt8AAeSwqNdpTEqr/s-l500.webp,"Jan 3, 2026",2026-01-03,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon PSA 10 Charizard #40 Expedition Base Set 2002 Italian POP 2
Opens in a new window or tab","$1,162.44",1162.44,USD,1162.44,PSA,10,[],,False,https://www.ebay.com/itm/286878944307,https://i.ebayimg.com/images/g/LocAAeSwCYho73hL/s-l500.webp,"Jan 3, 2026",2026-01-03,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$599.99,599.99,USD,599.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/167250961303,https://i.ebayimg.com/images/g/iRkAAeSwemNpfXb-/s-l500.webp,"Jan 2, 2026",2026-01-02,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard-HOLO CLASSIC COLL-Base Set PSA 10 4/102
Opens in a new window or tab",$399.99,399.99,USD,399.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/267515156456,https://i.ebayimg.com/images/g/1VkAAeSw4QFpQxMN/s-l500.webp,"Jan 2, 2026",2026-01-02,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard-Holo Classic Coll-Base Set #4 PSA 10
Opens in a new window or tab",$375.00,375.0,USD,375.0,PSA,10,[],,False,https://www.ebay.com/itm/376808374848,https://i.ebayimg.com/images/g/tP0AAeSwe4xpRcYw/s-l500.webp,"Jan 2, 2026",2026-01-02,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard Holo #4 Classic Base Set PSA 10 Gem Mint
Opens in a new window or tab",$425.00,425.0,USD,425.0,PSA,10,[],,False,https://www.ebay.com/itm/136911433697,https://i.ebayimg.com/images/g/p3YAAeSwhVxpV~Ad/s-l500.webp,"Jan 2, 2026",2026-01-02,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard-HOLO CLASSIC COLL-Base Set PSA 10 4/102
Opens in a new window or tab",$469.99,469.99,USD,469.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/267515157581,https://i.ebayimg.com/images/g/B9cAAeSwsDRpQxQT/s-l500.webp,"Jan 1, 2026",2026-01-01,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Charizard Celebrations Classic Coll #4 PSA 10 Base Set Holo 2021 Pokemon 4/102
Opens in a new window or tab",$400.00,400.0,USD,400.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/397324010624,https://i.ebayimg.com/images/g/8WUAAeSwuylpJ1q7/s-l500.webp,"Jan 1, 2026",2026-01-01,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic #4 Charizard Holo Base Set PSA 10 GEM MINT
Opens in a new window or tab",$455.00,455.0,USD,455.0,PSA,10,[],,False,https://www.ebay.com/itm/376799066018,https://i.ebayimg.com/images/g/VdIAAeSwbktpSujF/s-l500.webp,"Dec 30, 2025",2025-12-30,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$338.00,338.0,USD,338.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020845061,https://i.ebayimg.com/images/g/Eo8AAeSwQyhpRXH~/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$353.00,353.0,USD,353.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020875900,https://i.ebayimg.com/images/g/3bYAAeSwO0ZpRXd3/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$353.00,353.0,USD,353.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020875902,https://i.ebayimg.com/images/g/PDoAAeSwfu9pRXd4/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$355.00,355.0,USD,355.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020875904,https://i.ebayimg.com/images/g/rPgAAeSw34ppRXe6/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$338.00,338.0,USD,338.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020875371,https://i.ebayimg.com/images/g/xiEAAeSw3XppRXgR/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$338.00,338.0,USD,338.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020875250,https://i.ebayimg.com/images/g/NwcAAeSw7ltpRXgd/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$338.00,338.0,USD,338.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874811,https://i.ebayimg.com/images/g/51sAAeSw9hlpRXcQ/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$343.00,343.0,USD,343.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874708,https://i.ebayimg.com/images/g/3FMAAeSwNI1pRXf6/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$355.00,355.0,USD,355.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874443,https://i.ebayimg.com/images/g/V74AAeSwhBRpRXe6/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$368.00,368.0,USD,368.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874408,https://i.ebayimg.com/images/g/V0EAAeSw2VFpRXd2/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$354.00,354.0,USD,354.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874270,https://i.ebayimg.com/images/g/L68AAeSw3ZppRXep/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$355.00,355.0,USD,355.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874267,https://i.ebayimg.com/images/g/6YwAAeSwHmJpRXeu/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$355.00,355.0,USD,355.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874263,https://i.ebayimg.com/images/g/v8IAAeSw6whpRXbz/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$377.00,377.0,USD,377.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874265,https://i.ebayimg.com/images/g/myEAAeSw4BNpRXb4/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$353.00,353.0,USD,353.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287024931873,https://i.ebayimg.com/images/g/NUoAAeSwDoRpSCs3/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$380.00,380.0,USD,380.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874261,https://i.ebayimg.com/images/g/WqMAAeSwIJ9pRXdr/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$610.00,610.0,USD,610.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874256,https://i.ebayimg.com/images/g/KacAAeSwuW1pRXfj/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$383.00,383.0,USD,383.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874244,https://i.ebayimg.com/images/g/OzIAAeSwVdZpRXfs/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$390.00,390.0,USD,390.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287020874249,https://i.ebayimg.com/images/g/FfoAAeSwwk1pRXew/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Charizard 1999 Base Set Unlimited AUTO Mitsuhiro Arita Autograph 10 PSA 10
Opens in a new window or tab","$2,299.00",2299.0,USD,2299.0,PSA,10,[],,False,https://www.ebay.com/itm/357969302101,https://i.ebayimg.com/images/g/5IgAAeSwfntpLVCF/s-l500.webp,"Dec 28, 2025",2025-12-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Base Set Shadowless Booster Long Crimp PSA 10 Gem Mint
Opens in a new window or tab","$2,500.00",2500.0,USD,2500.0,PSA,10,['Shadowless'],,False,https://www.ebay.com/itm/187794901469,https://i.ebayimg.com/images/g/W5EAAeSway5pLIUd/s-l500.webp,"Dec 27, 2025",2025-12-27,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$439.99,439.99,USD,439.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/167281915054,https://i.ebayimg.com/images/g/zLAAAeSwF0RpOjZ1/s-l500.webp,"Dec 26, 2025",2025-12-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$430.00,430.0,USD,430.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/397423254965,https://i.ebayimg.com/images/g/nAYAAeSwntRpSjzd/s-l500.webp,"Dec 26, 2025",2025-12-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$395.12,395.12,USD,395.12,PSA,10,[],4/102,False,https://www.ebay.com/itm/317675977761,https://i.ebayimg.com/images/g/8JoAAeSway5pJGM3/s-l500.webp,"Dec 24, 2025",2025-12-24,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1999 Pokemon Base Set Booster Pack Charizard Sealed Pack PSA 10 Gem Mint Thick
Opens in a new window or tab","$1,881.18",1881.18,USD,1881.18,PSA,10,[],,False,https://www.ebay.com/itm/177688206256,https://i.ebayimg.com/images/g/yFgAAeSwih9pJh03/s-l500.webp,"Dec 24, 2025",2025-12-24,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 POKEMON CELEBRATIONS CHARIZARD - HOLO CLASSIC COLL - BASE SET PSA 10
Opens in a new window or tab",$400.00,400.0,USD,400.0,PSA,10,[],,False,https://www.ebay.com/itm/376791788460,https://i.ebayimg.com/images/g/K~0AAeSwq49pRtTk/s-l500.webp,"Dec 24, 2025",2025-12-24,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$360.00,360.0,USD,360.0,PSA,10,[],,False,https://www.ebay.com/itm/376776913586,https://i.ebayimg.com/images/g/iV0AAeSwNFxpPsWC/s-l500.webp,"Dec 21, 2025",2025-12-21,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1999 POKEMON BASE SET UNLIMITED #4 CHARIZARD-HOLO PSA 10
Opens in a new window or tab","$18,055.00",18055.0,USD,18055.0,PSA,10,[],,False,https://www.ebay.com/itm/116921862466,https://i.ebayimg.com/images/g/GwYAAeSw9OlpOKDV/s-l500.webp,"Dec 21, 2025",2025-12-21,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$360.00,360.0,USD,360.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287006803026,https://i.ebayimg.com/images/g/dD4AAeSwlitpPF3F/s-l500.webp,"Dec 21, 2025",2025-12-21,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Base Set Japanese Holo Rare #006 PSA 10 Gem Mint
Opens in a new window or tab","$8,700.00",8700.0,USD,8700.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287003849083,https://i.ebayimg.com/images/g/tXgAAeSwKpxpOrEa/s-l500.webp,"Dec 21, 2025",2025-12-21,1.0,"['10', 'base', 'charizard', 'psa']",[]
"POKEMON 2021 Celebrations Base Set Classic CHARIZARD Holo #4 PSA 10 Gem RARE
Opens in a new window or tab",$399.99,399.99,USD,399.99,PSA,10,[],,False,https://www.ebay.com/itm/227101920433,https://i.ebayimg.com/images/g/1LUAAeSwYcNpJRa3/s-l500.webp,"Dec 21, 2025",2025-12-21,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1999 Pokémon TCG Charizard Base Set Rare PSA 10
Opens in a new window or tab",$80.00,80.0,USD,80.0,PSA,10,[],,False,https://www.ebay.com/itm/406499005145,https://i.ebayimg.com/images/g/sxYAAeSwfMdpRb8x/s-l500.webp,"Dec 19, 2025",2025-12-19,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$359.59,359.59,USD,359.59,PSA,10,[],4/102,False,https://www.ebay.com/itm/336346988987,https://i.ebayimg.com/images/g/bUUAAeSwTo9pQcjN/s-l500.webp,"Dec 16, 2025",2025-12-16,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$405.00,405.0,USD,405.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/286990334322,https://i.ebayimg.com/images/g/LQkAAeSw9OlpMk5G/s-l500.webp,"Dec 14, 2025",2025-12-14,1.0,"['10', 'base', 'charizard', 'psa']",[]
"CHARIZARD HOLO CLASSIC COLL BASE SET POKEMON CELEB CLSC. COLL. 2021 4 PSA 10
Opens in a new window or tab",$413.08,413.08,USD,413.08,PSA,10,[],,False,https://www.ebay.com/itm/136805269803,https://i.ebayimg.com/images/g/3TcAAeSw32NpLYwi/s-l500.webp,"Dec 14, 2025",2025-12-14,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1999 Pokemon Base Set Booster Pack Charizard Sealed Pack PSA 10 Gem Mint Thick
Opens in a new window or tab","$1,612.44",1612.44,USD,1612.44,PSA,10,[],,False,https://www.ebay.com/itm/177613718331,https://i.ebayimg.com/images/g/yFgAAeSwih9pJh03/s-l500.webp,"Dec 13, 2025",2025-12-13,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Charizard Base Set 1999 WOTC Psa 10
Opens in a new window or tab",$900.00,900.0,USD,900.0,PSA,10,[],,False,https://www.ebay.com/itm/306647246760,https://i.ebayimg.com/images/g/lh8AAeSwfntpNfE1/s-l500.webp,"Dec 13, 2025",2025-12-13,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$424.00,424.0,USD,424.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/317599075927,https://i.ebayimg.com/images/g/8JoAAeSway5pJGM3/s-l500.webp,"Dec 13, 2025",2025-12-13,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1999 Pokemon Charizard Base Set Holo PSA 10
Opens in a new window or tab","$8,062.20",8062.2,USD,8062.2,PSA,10,[],,False,https://www.ebay.com/itm/317655475059,https://i.ebayimg.com/images/g/DnEAAeSwvthpPRGF/s-l500.webp,"Dec 13, 2025",2025-12-13,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$375.00,375.0,USD,375.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/397383105726,https://i.ebayimg.com/images/g/sZIAAeSwF0RpO0mN/s-l500.webp,"Dec 11, 2025",2025-12-11,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$425.00,425.0,USD,425.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/267505550997,https://i.ebayimg.com/images/g/qhcAAeSw4LBpN0RJ/s-l500.webp,"Dec 10, 2025",2025-12-10,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1999 Pokemon FRENCH 1st Edition Base Set Dragonfly Charizard Booster Pack PSA 10
Opens in a new window or tab","$2,267.86",2267.86,USD,2267.86,PSA,10,['1st Edition'],,False,https://www.ebay.com/itm/116424129886,https://i.ebayimg.com/images/g/lFsAAeSw0PtoK1xc/s-l500.webp,"Jan 15, 2025",2025-01-15,1.0,"['10', 'base', 'charizard', 'psa']",[]
